,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_eta,param_lamda,param_threshold,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
29,0.0342093308766683,6.59624735514323e-05,0.829004329004329,0.829004329004329,1,0.02,0.1,0.4,"{'C': 1, 'eta': 0.02, 'lamda': 0.1, 'threshold': 0.4}",28,0.8376623376623377,0.827922077922078,0.8311688311688312,0.827922077922078,0.8181818181818182,0.8311688311688312,0.001713737934728784,1.9277370380066025e-05,0.008098825512497692,0.0015305341584124542
30,0.03238232930501302,5.1180521647135414e-05,0.829004329004329,0.8452380952380952,2,0.1,0.1,0.6,"{'C': 2, 'eta': 0.1, 'lamda': 0.1, 'threshold': 0.6}",28,0.8766233766233766,0.8214285714285715,0.7662337662337663,0.8344155844155845,0.8441558441558442,0.8798701298701299,0.0005236607541141847,4.052336624139774e-07,0.04632236917539544,0.025055924032013458
31,0.033632357915242515,5.3723653157552086e-05,0.829004329004329,0.8441558441558442,1,0.05,0,0.6,"{'C': 1, 'eta': 0.05, 'lamda': 0, 'threshold': 0.6}",28,0.8441558441558442,0.8409090909090909,0.8116883116883118,0.8441558441558442,0.8311688311688312,0.8474025974025975,0.000579773799295637,5.947204250930057e-07,0.013342887452313783,0.002650962925090043
32,0.03326996167500814,5.2134195963541664e-05,0.8268398268398268,0.8279220779220781,1,0.02,0.1,0.5,"{'C': 1, 'eta': 0.02, 'lamda': 0.1, 'threshold': 0.5}",33,0.8441558441558442,0.8246753246753248,0.8246753246753248,0.8344155844155845,0.8116883116883118,0.8246753246753248,0.0006081028498552967,9.199648620915592e-07,0.013342887452313783,0.00459160247523731
33,0.03247920672098795,7.581710815429688e-05,0.8268398268398268,0.8214285714285715,1,0.01,0.5,0.4,"{'C': 1, 'eta': 0.01, 'lamda': 0.5, 'threshold': 0.4}",33,0.8441558441558442,0.801948051948052,0.8181818181818182,0.8344155844155845,0.8181818181818182,0.827922077922078,0.001048511536102153,3.472954875896314e-05,0.012244273267299528,0.014027577269281106
34,0.03269529342651367,5.1180521647135414e-05,0.8246753246753247,0.8235930735930737,2,0.02,0.1,0.5,"{'C': 2, 'eta': 0.02, 'lamda': 0.1, 'threshold': 0.5}",35,0.8571428571428572,0.814935064935065,0.8051948051948052,0.827922077922078,0.8116883116883118,0.827922077922078,0.0004950742132504697,2.9736021254650284e-07,0.023110558987080757,0.006122136633649764
35,0.033437649408976235,5.261103312174479e-05,0.8225108225108225,0.8268398268398268,1,0.02,0.1,0.6,"{'C': 1, 'eta': 0.02, 'lamda': 0.1, 'threshold': 0.6}",36,0.8441558441558442,0.8181818181818182,0.8116883116883118,0.8311688311688312,0.8116883116883118,0.8311688311688312,0.001373891350612351,1.4740019632173703e-06,0.015305341584124384,0.006122136633649764
36,0.034255584081014,5.237261454264323e-05,0.8225108225108225,0.8290043290043291,2,0.02,0.1,0.4,"{'C': 2, 'eta': 0.02, 'lamda': 0.1, 'threshold': 0.4}",36,0.8506493506493507,0.8246753246753248,0.8051948051948052,0.8376623376623377,0.8116883116883118,0.8246753246753248,0.0008079598500262688,1.808771558879382e-06,0.020072767306267728,0.006122136633649712
37,0.03313485781351725,7.255872090657552e-05,0.8203463203463204,0.8365800865800868,2,0.1,0,0.5,"{'C': 2, 'eta': 0.1, 'lamda': 0, 'threshold': 0.5}",38,0.8571428571428572,0.8214285714285715,0.7597402597402598,0.8538961038961039,0.8441558441558442,0.8344155844155845,0.0007465846338229808,2.978631755437972e-05,0.043181682561168826,0.013342887452313783
38,0.03255454699198405,7.32739766438802e-05,0.8203463203463204,0.8311688311688313,2,0.05,0.1,0.5,"{'C': 2, 'eta': 0.05, 'lamda': 0.1, 'threshold': 0.5}",38,0.8571428571428572,0.8051948051948052,0.7467532467532468,0.814935064935065,0.8571428571428572,0.8733766233766235,0.0003157214967530643,2.759368188018943e-05,0.05203816138602297,0.030109150959401663
